year,ring,couple_id,nest_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
2017,845,489,81,a,c,female,brown,4,13,4,4,12,3,3,-16,1,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,861,498,100,a,c,female,brown,2,10,1,1,10,1,1,-12,3,10.7,110,-0.84,0.23,1.67,9,3.13,0.58
2017,862,499,352,a,c,female,gray,3,6,3,3,6,3,3,-15,3,10.7,110,-0.84,0.23,2.33,12,2.86,0.57
2017,863,499,352,a,c,male,brown,3,11,2,2,11,2,2,-15,3,10.7,110,-0.84,0.23,2.33,12,2.86,0.57
2017,864,498,100,a,c,male,gray,3,5,4,2,4,5,1,-12,3,10.7,110,-0.84,0.23,1.67,9,3.13,0.58
2017,865,500,221,a,c,female,gray,2,4,5,1,4,5,1,-11,4,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,866,502,125,a,c,female,gray,3,7,2,4,5,4,2,-16,4,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,867,500,221,a,c,male,brown,2,10,1,1,10,1,1,-11,4,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,868,502,125,a,c,male,gray,3,6,3,3,6,3,3,-16,4,10.7,110,-0.84,0.23,2.85,13,2.89,0.57
2017,869,505,83,a,c,female,gray,3,8,1,5,7,2,4,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,870,505,83,a,c,male,brown,3,13,4,4,12,3,3,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,873,511,172,b,b,female,gray,3,5,4,2,5,4,2,,0,10.7,110,-0.84,0.23,0,0,,
2017,874,512,38,b,b,female,gray,3,4,5,1,4,5,1,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2017,875,512,38,b,b,male,brown,3,12,3,3,12,3,3,-11,3,10.7,110,-0.84,0.23,1.62,8,3.27,0.57
2018,742,427,156,a,c,female,brown,5,9,2,0,10,1,1,15,2,18.6,102,-1.11,0.34,0,0,12.86,0.39
2018,772,447,77,b,b,male,gray,3,,,,5,4,2,-8,4,18.6,102,-1.11,0.34,20.48,21,6.62,0.54
2018,777,447,77,b,b,female,gray,3,,,,7,2,4,-8,4,18.6,102,-1.11,0.34,20.48,21,6.62,0.54
2018,801,530,138,a,c,male,gray,3,4,5,1,4,5,1,16,2,18.6,102,-1.11,0.34,0,0,13.1,0.38
2018,826,508,352,a,c,male,gray,4,5,4,2,5,4,2,8,1,18.6,102,-1.11,0.34,8.8,5,11.86,0.48
2018,847,427,156,a,c,male,gray,5,4,5,1,4,5,1,15,2,18.6,102,-1.11,0.34,0,0,12.86,0.39
2018,848,491,352,a,c,female,gray,5,7,2,4,6,3,3,5,3,18.6,102,-1.11,0.34,13.12,8,11.02,0.52
2018,850,491,352,a,c,male,gray,5,4,5,1,4,5,1,5,3,18.6,102,-1.11,0.34,13.12,8,11.02,0.52
2018,857,529,352,a,c,male,gray,3,8,1,5,8,1,5,9,3,18.6,102,-1.11,0.34,7.25,4,12.05,0.47
2018,858,496,195,a,c,female,gray,3,5,4,2,5,4,2,12,3,18.6,102,-1.11,0.34,2,1,12.39,0.43
2018,864,496,195,a,c,male,gray,4,4,5,1,4,5,1,12,3,18.6,102,-1.11,0.34,2,1,12.39,0.43
2018,871,508,352,a,c,female,brown,3,9,2,0,10,1,1,8,1,18.6,102,-1.11,0.34,8.8,5,11.86,0.48
2018,872,510,352,a,c,female,brown,3,12,3,3,12,3,3,8,0,18.6,102,-1.11,0.34,8.8,5,11.86,0.48
2018,876,513,256,b,b,female,gray,3,4,5,1,4,5,1,6,2,18.6,102,-1.11,0.34,11.29,7,11.25,0.51
2018,877,513,256,b,b,male,gray,3,4,5,1,4,5,1,6,2,18.6,102,-1.11,0.34,11.29,7,11.25,0.51
2018,878,514,312,b,b,female,gray,3,4,5,1,4,5,1,12,3,18.6,102,-1.11,0.34,2,1,12.39,0.43
2018,902,529,352,a,c,female,gray,3,5,4,2,5,4,2,9,3,18.6,102,-1.11,0.34,7.25,4,12.05,0.47
2018,903,530,138,a,c,female,brown,3,12,3,3,12,3,3,16,2,18.6,102,-1.11,0.34,0,0,13.1,0.38
2018,904,531,352,a,c,female,brown,3,11,2,2,11,2,2,17,3,18.6,102,-1.11,0.34,0,0,13.25,0.38
2019,514,258,335,b,b,female,gray,,,,,5,4,2,-6,2,27.1,105,0.05,0.29,10.83,6,7.16,0.58
2019,733,532,352,a,c,male,brown,,10,1,1,10,1,1,-26,3,27.1,105,0.05,0.29,22.88,26,3.68,0.44
2019,735,434,352,a,c,male,brown,7,14,5,5,13,4,4,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,737,422,135,a,c,female,gray,8,4,5,1,6,3,3,-4,4,27.1,105,0.05,0.29,9.5,4,7.85,0.57
2019,742,427,156,a,c,female,brown,6,10,1,1,10,1,1,-1,4,27.1,105,0.05,0.29,2,1,8.25,0.53
2019,753,434,352,a,c,female,gray,12,4,5,1,6,3,3,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,770,489,82,a,c,male,brown,10,11,2,2,12,3,3,-14,3,27.1,105,0.05,0.29,16.36,14,5.56,0.6
2019,797,477,205,a,c,male,gray,8,7,2,4,8,1,5,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,806,524,352,a,c,male,gray,4,6,3,3,5,4,2,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,813,258,335,b,b,male,gray,6,4,5,1,4,5,1,-6,2,27.1,105,0.05,0.29,10.83,6,7.16,0.58
2019,827,477,205,a,c,female,gray,5,8,1,5,8,1,5,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,831,516,192,b,b,male,gray,5,4,5,1,4,5,1,-15,5,27.1,105,0.05,0.29,17.07,15,5.4,0.61
2019,845,489,82,a,c,female,brown,6,11,2,2,12,3,3,-14,3,27.1,105,0.05,0.29,16.36,14,5.56,0.6
2019,847,427,156,a,c,male,gray,6,5,4,2,4,5,1,-1,4,27.1,105,0.05,0.29,2,1,8.25,0.53
2019,854,495,96,a,c,female,gray,4,4,5,1,4,5,1,1,3,27.1,105,0.05,0.29,0,0,8.45,0.51
2019,858,496,195,a,c,female,gray,4,5,4,2,5,4,2,-8,3,27.1,105,0.05,0.29,11.75,8,6.6,0.56
2019,864,496,195,a,c,male,gray,5,4,5,1,4,5,1,-8,3,27.1,105,0.05,0.29,11.75,8,6.6,0.56
2019,866,503,111,a,c,female,gray,5,4,5,1,5,4,2,9,4,27.1,105,0.05,0.29,0,0,9.6,0.46
2019,869,505,83,a,c,female,gray,5,7,2,4,7,2,4,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,870,505,83,a,c,male,brown,5,11,2,2,12,3,3,-2,5,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,880,516,192,b,b,female,brown,3,13,4,4,13,4,4,-15,5,27.1,105,0.05,0.29,17.07,15,5.4,0.61
2019,881,517,50,b,b,female,gray,3,4,5,1,4,5,1,-12,4,27.1,105,0.05,0.29,14.58,12,5.81,0.57
2019,882,517,50,b,b,male,gray,1,4,5,1,4,5,1,-12,4,27.1,105,0.05,0.29,14.58,12,5.81,0.57
2019,888,522,178,a,c,female,gray,3,4,5,1,4,5,1,-6,4,27.1,105,0.05,0.29,10.83,6,7.16,0.58
2019,889,422,135,a,c,male,gray,3,4,5,1,5,4,2,-4,4,27.1,105,0.05,0.29,9.5,4,7.85,0.57
2019,890,523,241,a,c,female,brown,2,14,5,5,14,5,5,-3,3,27.1,105,0.05,0.29,7.67,3,8.09,0.54
2019,891,495,96,a,c,male,gray,3,7,2,4,7,2,4,1,3,27.1,105,0.05,0.29,0,0,8.45,0.51
2019,892,523,241,a,c,male,brown,3,14,5,5,14,5,5,-3,3,27.1,105,0.05,0.29,7.67,3,8.09,0.54
2019,893,525,352,a,c,female,brown,2,13,4,4,13,4,4,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,894,525,352,a,c,male,brown,3,12,3,3,13,4,4,-2,4,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,895,527,352,a,c,female,brown,3,14,5,5,14,5,5,-2,3,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,896,503,111,a,c,male,gray,3,6,3,3,6,3,3,9,4,27.1,105,0.05,0.29,0,0,9.6,0.46
2019,897,527,352,a,c,male,gray,3,6,3,3,6,3,3,-2,3,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,906,532,352,a,c,female,gray,3,4,5,1,4,5,1,-26,3,27.1,105,0.05,0.29,22.88,26,3.68,0.44
2019,913,536,342,b,b,female,brown,3,14,5,5,14,5,5,-3,4,27.1,105,0.05,0.29,7.67,3,8.09,0.54
2019,914,537,30,b,b,female,brown,2,12,3,3,12,3,3,3,3,27.1,105,0.05,0.29,0,0,8.8,0.49
2019,915,538,7,b,b,female,gray,2,4,5,1,4,5,1,-2,2,27.1,105,0.05,0.29,5,2,8.19,0.54
2019,916,538,7,b,b,male,gray,3,4,5,1,4,5,1,-2,2,27.1,105,0.05,0.29,5,2,8.19,0.54
2020,738,424,266,a,c,female,gray,3,8,1,5,7,2,4,20,1,2.41,17,1.98,0.37,0,0,10.49,0.48
2020,766,533,226,a,c,male,gray,3,4,5,1,5,4,2,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,770,489,81,a,c,male,brown,3,13,4,4,12,3,3,-19,4,2.41,17,1.98,0.37,3.33,3,3.98,0.49
2020,772,539,77,b,b,male,gray,3,5,4,2,5,4,2,-17,5,2.41,17,1.98,0.37,3.33,3,4.2,0.49
2020,806,541,17,b,b,male,gray,3,4,5,1,5,4,2,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,838,542,345,b,b,male,brown,3,13,4,4,13,4,4,-8,3,2.41,17,1.98,0.37,3.33,3,4.95,0.42
2020,843,487,352,a,c,female,brown,3,13,4,4,13,4,4,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,845,489,81,a,c,female,brown,7,12,3,3,12,3,3,-19,4,2.41,17,1.98,0.37,3.33,3,3.98,0.49
2020,865,501,221,a,c,female,gray,5,6,3,3,4,5,1,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,866,503,125,a,c,female,gray,3,5,4,2,5,4,2,-16,4,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,869,507,83,a,c,female,gray,3,9,2,6,7,2,4,,0,2.41,17,1.98,0.37,0,0,,
2020,871,509,352,a,c,female,brown,3,11,2,2,10,1,1,,0,2.41,17,1.98,0.37,0,0,,
2020,879,515,337,b,b,female,gray,3,4,5,1,4,5,1,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,883,535,231,a,c,male,gray,3,6,3,3,6,3,3,-10,5,2.41,17,1.98,0.37,3.33,3,4.69,0.46
2020,884,519,223,a,c,female,gray,2,7,2,4,6,3,3,,0,2.41,17,1.98,0.37,0,0,,
2020,885,520,313,a,c,female,gray,2,5,4,2,5,4,2,-6,4,2.41,17,1.98,0.37,3.33,3,5.11,0.41
2020,886,520,313,a,c,male,gray,3,6,3,3,6,3,3,-6,4,2.41,17,1.98,0.37,3.33,3,5.11,0.41
2020,888,522,198,a,c,female,gray,3,5,4,2,4,5,1,-19,3,2.41,17,1.98,0.37,3.33,3,3.98,0.49
2020,893,525,352,a,c,female,brown,3,12,3,3,13,4,4,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,894,525,352,a,c,male,brown,3,14,5,5,13,4,4,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,896,503,125,a,c,male,gray,3,7,2,4,6,3,3,-16,4,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,898,528,208,a,c,female,gray,3,7,2,4,6,3,3,-29,3,2.41,17,1.98,0.37,3.33,3,3.15,0.47
2020,899,528,208,a,c,male,gray,3,6,3,3,5,4,2,-29,3,2.41,17,1.98,0.37,3.33,3,3.15,0.47
2020,901,424,266,a,c,male,gray,3,7,2,4,7,2,4,20,1,2.41,17,1.98,0.37,0,0,10.49,0.48
2020,905,544,158,b,b,male,brown,3,13,4,4,13,4,4,-16,1,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,907,533,226,a,c,female,brown,3,11,2,2,11,2,2,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,908,534,352,a,c,female,gray,3,6,3,3,6,3,3,-13,4,2.41,17,1.98,0.37,3.33,3,4.57,0.48
2020,909,534,352,a,c,male,brown,3,11,2,2,11,2,2,-13,4,2.41,17,1.98,0.37,3.33,3,4.57,0.48
2020,910,501,221,a,c,male,gray,3,6,3,3,7,2,4,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,911,535,231,a,c,female,brown,3,10,1,1,10,1,1,-10,5,2.41,17,1.98,0.37,3.33,3,4.69,0.46
2020,912,487,352,a,c,male,brown,3,14,5,5,14,5,5,-9,3,2.41,17,1.98,0.37,3.33,3,4.8,0.45
2020,917,539,77,b,b,female,brown,3,11,2,2,11,2,2,-17,5,2.41,17,1.98,0.37,3.33,3,4.2,0.49
2020,918,540,59,b,b,female,gray,3,4,5,1,4,5,1,-14,4,2.41,17,1.98,0.37,3.33,3,4.53,0.49
2020,919,540,59,b,b,male,gray,3,5,4,2,5,4,2,-14,4,2.41,17,1.98,0.37,3.33,3,4.53,0.49
2020,920,541,17,b,b,female,brown,2,14,5,5,14,5,5,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,921,542,345,b,b,female,brown,2,12,3,3,12,3,3,-8,3,2.41,17,1.98,0.37,3.33,3,4.95,0.42
2020,922,515,337,b,b,male,gray,3,4,5,1,4,5,1,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,923,543,207,b,b,female,gray,3,4,5,1,4,5,1,-8,4,2.41,17,1.98,0.37,3.33,3,4.95,0.42
2020,924,544,158,b,b,female,gray,2,4,5,1,4,5,1,-16,1,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,925,545,349,b,b,female,brown,3,12,3,3,12,3,3,-15,1,2.41,17,1.98,0.37,3.33,3,4.49,0.49
2020,926,546,350,b,b,female,brown,3,12,3,3,12,3,3,-7,1,2.41,17,1.98,0.37,3.33,3,5.04,0.41
2020,927,738,352,b,b,male,gray,1,4,5,1,4,5,1,,,2.41,17,1.98,0.37,0,0,,
2020,931,549,241,a,c,female,brown,2,14,5,5,14,5,5,,0,2.41,17,1.98,0.37,0,0,,
2021,734,550,352,a,c,male,gray,3,6,3,3,6,3,3,-10,3,32.37,91,-0.59,0.33,19.18,11,5.52,0.56
2021,742,427,156,a,c,female,brown,3,12,3,3,10,1,1,-4,3,32.37,91,-0.59,0.33,11,5,6.66,0.67
2021,753,437,352,a,c,female,gray,14,6,3,3,6,3,3,-3,1,32.37,91,-0.59,0.33,9.25,4,6.78,0.66
2021,772,539,77,b,b,male,gray,13,,,,5,4,2,1,3,32.37,91,-0.59,0.33,0,0,7.22,0.63
2021,831,516,192,b,b,male,gray,7,,,,4,5,1,-3,2,32.37,91,-0.59,0.33,9.25,4,6.78,0.66
2021,847,427,156,a,c,male,gray,3,5,4,2,4,5,1,-4,3,32.37,91,-0.59,0.33,11,5,6.66,0.67
2021,866,504,125,a,c,female,gray,3,6,3,3,5,4,2,,0,32.37,91,-0.59,0.33,0,0,,
2021,869,506,83,a,c,female,gray,3,7,2,4,7,2,4,0,3,32.37,91,-0.59,0.33,2,1,7.13,0.64
2021,880,516,192,b,b,female,brown,5,,,,13,4,4,-3,2,32.37,91,-0.59,0.33,9.25,4,6.78,0.66
2021,884,518,223,a,c,female,gray,3,5,4,2,6,3,3,-5,2,32.37,91,-0.59,0.33,12.83,6,6.51,0.68
2021,893,526,352,a,c,female,brown,3,13,4,4,13,4,4,3,1,32.37,91,-0.59,0.33,0,0,7.47,0.61
2021,917,539,77,b,b,female,brown,4,,,,11,2,2,1,3,32.37,91,-0.59,0.33,0,0,7.22,0.63
2021,928,547,158,b,b,female,gray,3,4,5,1,4,5,1,-2,2,32.37,91,-0.59,0.33,7.67,3,6.93,0.65
2021,929,547,158,b,b,male,gray,2,5,4,2,5,4,2,-2,2,32.37,91,-0.59,0.33,7.67,3,6.93,0.65
2021,930,548,314,b,b,female,brown,3,14,5,5,14,5,5,4,4,32.37,91,-0.59,0.33,0,0,7.62,0.59
2021,932,550,352,a,c,female,brown,3,11,2,2,11,2,2,-10,3,32.37,91,-0.59,0.33,19.18,11,5.52,0.56
2021,933,518,223,a,c,male,gray,3,4,5,1,4,5,1,-5,2,32.37,91,-0.59,0.33,12.83,6,6.51,0.68
2021,934,551,352,a,c,female,gray,3,5,4,2,5,4,2,-7,2,32.37,91,-0.59,0.33,15.88,8,6.21,0.71
2021,935,551,352,a,c,male,gray,3,7,2,4,7,2,4,-7,2,32.37,91,-0.59,0.33,15.88,8,6.21,0.71
2021,936,552,352,a,c,female,gray,3,8,1,5,8,1,5,-6,2,32.37,91,-0.59,0.33,14.29,7,6.39,0.7
2021,937,506,83,a,c,male,gray,3,6,3,3,6,3,3,0,3,32.37,91,-0.59,0.33,2,1,7.13,0.64
2021,938,554,352,a,c,female,gray,2,8,1,5,8,1,5,11,3,32.37,91,-0.59,0.33,0,0,9.26,0.54
2021,939,554,352,a,c,male,brown,3,13,4,4,13,4,4,11,3,32.37,91,-0.59,0.33,0,0,9.26,0.54
2021,940,526,352,a,c,male,gray,3,5,4,2,5,4,2,3,1,32.37,91,-0.59,0.33,0,0,7.47,0.61
2021,941,553,352,a,c,male,brown,2,14,5,5,14,5,5,6,3,32.37,91,-0.59,0.33,0,0,7.95,0.57
2021,942,555,283,a,c,female,brown,2,13,4,4,12,3,3,9,0,32.37,91,-0.59,0.33,0,0,8.69,0.55
2022,735,434,352,a,c,male,brown,10,13,4,4,13,4,4,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,738,425,352,a,c,female,gray,9,7,2,4,7,2,4,-5,3,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,753,434,352,a,c,female,gray,15,4,5,1,6,3,3,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,845,490,352,a,c,female,brown,9,12,3,3,12,3,3,-4,2,30.48,138,-1.32,0.34,31.19,26,4.85,0.52
2022,865,501,352,a,c,female,gray,7,4,5,1,4,5,1,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,887,521,352,a,c,female,brown,3,13,4,4,13,4,4,-17,3,30.48,138,-1.32,0.34,37.28,39,3.04,0.52
2022,889,521,352,a,c,male,gray,6,6,3,3,5,4,2,-17,3,30.48,138,-1.32,0.34,37.28,39,3.04,0.52
2022,898,528,352,a,c,female,gray,5,6,3,3,6,3,3,-11,3,30.48,138,-1.32,0.34,34.24,33,4.02,0.52
2022,899,528,352,a,c,male,gray,5,4,5,1,5,4,2,-11,3,30.48,138,-1.32,0.34,34.24,33,4.02,0.52
2022,900,560,351,a,c,male,brown,4,10,1,1,10,1,1,-5,2,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,910,501,352,a,c,male,gray,5,8,1,5,7,2,4,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,934,551,352,a,c,female,gray,4,5,4,2,5,4,2,-10,1,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,935,551,352,a,c,male,gray,4,7,2,4,7,2,4,-10,1,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,942,555,352,a,c,female,brown,3,12,3,3,12,3,3,-5,3,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,943,556,352,a,c,female,gray,3,5,4,2,5,4,2,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,944,557,352,a,c,female,gray,3,4,5,1,4,5,1,-10,4,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,945,556,352,a,c,male,gray,3,4,5,1,4,5,1,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,946,557,352,a,c,male,gray,3,5,4,2,5,4,2,-10,4,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,947,425,352,a,c,male,gray,3,4,5,1,4,5,1,-5,3,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,948,558,352,a,c,female,brown,3,10,1,1,10,1,1,-2,1,30.48,138,-1.32,0.34,30.25,24,5.36,0.51
2022,949,559,352,a,c,female,brown,3,13,4,4,13,4,4,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,950,560,351,a,c,female,gray,3,5,4,2,5,4,2,-5,2,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,951,559,352,a,c,male,brown,3,13,4,4,13,4,4,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,952,558,352,a,c,male,gray,3,5,4,2,5,4,2,-2,1,30.48,138,-1.32,0.34,30.25,24,5.36,0.51
2022,953,561,352,a,c,female,brown,3,12,3,3,12,3,3,-1,1,30.48,138,-1.32,0.34,29.83,23,5.67,0.49
2022,954,562,352,a,c,female,brown,3,14,5,5,14,5,5,4,0,30.48,138,-1.32,0.34,27.22,18,6.84,0.44
2022,955,561,352,a,c,male,gray,3,7,2,4,7,2,4,-1,1,30.48,138,-1.32,0.34,29.83,23,5.67,0.49
2022,956,562,352,a,c,male,gray,3,4,5,1,4,5,1,4,0,30.48,138,-1.32,0.34,27.22,18,6.84,0.44
2022,957,563,352,a,c,female,brown,3,11,2,2,11,2,2,11,2,30.48,138,-1.32,0.34,18.82,11,8.37,0.43
2022,958,563,352,a,c,male,brown,3,14,5,5,14,5,5,11,2,30.48,138,-1.32,0.34,18.82,11,8.37,0.43
2022,959,564,352,a,c,female,brown,3,12,3,3,12,3,3,14,2,30.48,138,-1.32,0.34,14.25,8,8.97,0.42
2022,960,564,352,a,c,male,gray,3,4,5,1,4,5,1,14,2,30.48,138,-1.32,0.34,14.25,8,8.97,0.42
2022,961,565,352,a,c,male,brown,3,10,1,1,10,1,1,19,0,30.48,138,-1.32,0.34,4,3,10.09,0.4
2022,962,565,352,a,c,female,gray,3,4,5,1,4,5,1,19,0,30.48,138,-1.32,0.34,4,3,10.09,0.4
